Category,category_id,Subcategory,subcategory_id,amount,year
議会費,01,議会費,0100,313210000,2010
総務費,02,総務管理費,0201,3506814000,2010
総務費,02,徴税費,0202,488419000,2010
総務費,02,戸籍住民基本台帳費,0203,205071000,2010
総務費,02,選挙費,0204,72781000,2010
総務費,02,統計調査費,0205,64467000,2010
総務費,02,監査委員費,0206,35688000,2010
民生費,03,社会福祉費,0301,4565544000,2010
民生費,03,老人福祉費,0302,1046723000,2010
民生費,03,児童福祉費,0303,7515329000,2010
民生費,03,生活保護費,0304,3088208000,2010
民生費,03,災害救助費,0305,30000,2010
衛生費,04,保健衛生費,0401,1112856000,2010
衛生費,04,結核対策費,0402,3303000,2010
衛生費,04,保健所費,0403,0,2010
衛生費,04,清掃費,0404,926698000,2010
労働費,05,失業対策費,0501,752000,2010
労働費,05,労働諸費,0502,92660000,2010
農林水産業費,06,農業費,0601,64894000,2010
農林水産業費,06,畜産業費,0602,33000,2010
農林水産業費,06,農地費,0603,0,2010
農林水産業費,06,林業費,0604,5500000,2010
農林水産業費,06,水産業費,0605,56530000,2010
商工費,07,商工費,0700,359742000,2010
土木費,08,土木管理費,0801,136098000,2010
土木費,08,道路橋りょう費,0802,548896000,2010
土木費,08,河川費,0803,0,2010
土木費,08,港湾費,0804,197668000,2010
土木費,08,都市計画費,0805,3951230000,2010
土木費,08,住宅費,0806,37869000,2010
土木費,08,空港費,0807,0,2010
消防費,09,消防費,0900,834096000,2010
教育費,10,教育総務費,1001,748523000,2010
教育費,10,小学校費,1002,1827211000,2010
教育費,10,中学校費,1003,286216000,2010
教育費,10,高等学校費,1004,0,2010
教育費,10,特殊学校費,1005,0,2010
教育費,10,幼稚園費,1006,974822000,2010
教育費,10,社会教育費,1007,940646000,2010
教育費,10,保健体育費,1008,762773000,2010
教育費,10,大学費,1009,0,2010
災害復旧費,11,農林水産施設,1101,0,2010
災害復旧費,11,公共土木施設,1102,0,2010
災害復旧費,11,その他,1103,0,2010
公債費,12,公債費,1200,3525300000,2010
諸支出金,13,普通財産取得費,1301,0,2010
諸支出金,13,公営企業費,1302,0,2010
諸支出金,13,市町村たばこ税都道府県交付金,1303,0,2010
前年度繰上充用金,14,前年度繰上充用金,1400,0,2010
