Category,category_id,Subcategory,subcategory_id,amount,year
議会費,01,議会費,0100,68574000,2010
総務費,02,総務管理費,0201,942325000,2010
総務費,02,徴税費,0202,55310000,2010
総務費,02,戸籍住民基本台帳費,0203,23998000,2010
総務費,02,選挙費,0204,29574000,2010
総務費,02,統計調査費,0205,7975000,2010
総務費,02,監査委員費,0206,2220000,2010
民生費,03,社会福祉費,0301,172922000,2010
民生費,03,老人福祉費,0302,146607000,2010
民生費,03,児童福祉費,0303,277751000,2010
民生費,03,生活保護費,0304,0,2010
民生費,03,災害救助費,0305,20000,2010
衛生費,04,保健衛生費,0401,375009000,2010
衛生費,04,結核対策費,0402,1200000,2010
衛生費,04,保健所費,0403,0,2010
衛生費,04,清掃費,0404,205528000,2010
労働費,05,失業対策費,0501,0,2010
労働費,05,労働諸費,0502,0,2010
農林水産業費,06,農業費,0601,115706000,2010
農林水産業費,06,畜産業費,0602,76490000,2010
農林水産業費,06,農地費,0603,258064000,2010
農林水産業費,06,林業費,0604,2633000,2010
農林水産業費,06,水産業費,0605,59998000,2010
商工費,07,商工費,0700,122948000,2010
土木費,08,土木管理費,0801,66577000,2010
土木費,08,道路橋りょう費,0802,191582000,2010
土木費,08,河川費,0803,1138000,2010
土木費,08,港湾費,0804,23684000,2010
土木費,08,都市計画費,0805,13402000,2010
土木費,08,住宅費,0806,189337000,2010
土木費,08,空港費,0807,21615000,2010
消防費,09,消防費,0900,227499000,2010
教育費,10,教育総務費,1001,100277000,2010
教育費,10,小学校費,1002,282695000,2010
教育費,10,中学校費,1003,86237000,2010
教育費,10,高等学校費,1004,0,2010
教育費,10,特殊学校費,1005,0,2010
教育費,10,幼稚園費,1006,41792000,2010
教育費,10,社会教育費,1007,65939000,2010
教育費,10,保健体育費,1008,90576000,2010
教育費,10,大学費,1009,0,2010
災害復旧費,11,農林水産施設,1101,4771000,2010
災害復旧費,11,公共土木施設,1102,255000,2010
災害復旧費,11,その他,1103,14242000,2010
公債費,12,公債費,1200,463163000,2010
諸支出金,13,普通財産取得費,1301,0,2010
諸支出金,13,公営企業費,1302,0,2010
諸支出金,13,市町村たばこ税都道府県交付金,1303,0,2010
前年度繰上充用金,14,前年度繰上充用金,1400,0,2010
