Category,category_id,Subcategory,subcategory_id,amount,year
議会費,01,議会費,0100,65716000,2012
総務費,02,総務管理費,0201,594825000,2012
総務費,02,徴税費,0202,2905000,2012
総務費,02,戸籍住民基本台帳費,0203,16877000,2012
総務費,02,選挙費,0204,5507000,2012
総務費,02,統計調査費,0205,269000,2012
総務費,02,監査委員費,0206,1392000,2012
民生費,03,社会福祉費,0301,157371000,2012
民生費,03,老人福祉費,0302,97690000,2012
民生費,03,児童福祉費,0303,97588000,2012
民生費,03,生活保護費,0304,0,2012
民生費,03,災害救助費,0305,151000,2012
衛生費,04,保健衛生費,0401,80537000,2012
衛生費,04,結核対策費,0402,0,2012
衛生費,04,保健所費,0403,0,2012
衛生費,04,清掃費,0404,27737000,2012
労働費,05,失業対策費,0501,0,2012
労働費,05,労働諸費,0502,6955000,2012
農林水産業費,06,農業費,0601,79839000,2012
農林水産業費,06,畜産業費,0602,54000,2012
農林水産業費,06,農地費,0603,292288000,2012
農林水産業費,06,林業費,0604,198000,2012
農林水産業費,06,水産業費,0605,391699000,2012
商工費,07,商工費,0700,40836000,2012
土木費,08,土木管理費,0801,20464000,2012
土木費,08,道路橋りょう費,0802,129942000,2012
土木費,08,河川費,0803,1603000,2012
土木費,08,港湾費,0804,15857000,2012
土木費,08,都市計画費,0805,7785000,2012
土木費,08,住宅費,0806,2190000,2012
土木費,08,空港費,0807,751000,2012
消防費,09,消防費,0900,11426000,2012
教育費,10,教育総務費,1001,87990000,2012
教育費,10,小学校費,1002,16101000,2012
教育費,10,中学校費,1003,22493000,2012
教育費,10,高等学校費,1004,0,2012
教育費,10,特殊学校費,1005,0,2012
教育費,10,幼稚園費,1006,7100000,2012
教育費,10,社会教育費,1007,33236000,2012
教育費,10,保健体育費,1008,25865000,2012
教育費,10,大学費,1009,0,2012
災害復旧費,11,農林水産施設,1101,10261000,2012
災害復旧費,11,公共土木施設,1102,0,2012
災害復旧費,11,その他,1103,851000,2012
公債費,12,公債費,1200,338019000,2012
諸支出金,13,普通財産取得費,1301,0,2012
諸支出金,13,公営企業費,1302,30700000,2012
諸支出金,13,市町村たばこ税都道府県交付金,1303,0,2012
前年度繰上充用金,14,前年度繰上充用金,1400,0,2012
