Category,category_id,Subcategory,subcategory_id,amount,year
議会費,01,議会費,0100,172724000,2010
総務費,02,総務管理費,0201,3516462000,2010
総務費,02,徴税費,0202,180128000,2010
総務費,02,戸籍住民基本台帳費,0203,201418000,2010
総務費,02,選挙費,0204,31774000,2010
総務費,02,統計調査費,0205,10986000,2010
総務費,02,監査委員費,0206,9095000,2010
民生費,03,社会福祉費,0301,1642078000,2010
民生費,03,老人福祉費,0302,938259000,2010
民生費,03,児童福祉費,0303,3050963000,2010
民生費,03,生活保護費,0304,666541000,2010
民生費,03,災害救助費,0305,139000,2010
衛生費,04,保健衛生費,0401,352205000,2010
衛生費,04,結核対策費,0402,421000,2010
衛生費,04,保健所費,0403,0,2010
衛生費,04,清掃費,0404,494352000,2010
労働費,05,失業対策費,0501,2439000,2010
労働費,05,労働諸費,0502,8720000,2010
農林水産業費,06,農業費,0601,196957000,2010
農林水産業費,06,畜産業費,0602,11049000,2010
農林水産業費,06,農地費,0603,1171122000,2010
農林水産業費,06,林業費,0604,4638000,2010
農林水産業費,06,水産業費,0605,324419000,2010
商工費,07,商工費,0700,135709000,2010
土木費,08,土木管理費,0801,156625000,2010
土木費,08,道路橋りょう費,0802,1183806000,2010
土木費,08,河川費,0803,7692000,2010
土木費,08,港湾費,0804,2326000,2010
土木費,08,都市計画費,0805,279304000,2010
土木費,08,住宅費,0806,13265000,2010
土木費,08,空港費,0807,0,2010
消防費,09,消防費,0900,520621000,2010
教育費,10,教育総務費,1001,261435000,2010
教育費,10,小学校費,1002,2642580000,2010
教育費,10,中学校費,1003,149354000,2010
教育費,10,高等学校費,1004,0,2010
教育費,10,特殊学校費,1005,0,2010
教育費,10,幼稚園費,1006,412358000,2010
教育費,10,社会教育費,1007,316778000,2010
教育費,10,保健体育費,1008,1120024000,2010
教育費,10,大学費,1009,0,2010
災害復旧費,11,農林水産施設,1101,0,2010
災害復旧費,11,公共土木施設,1102,59176000,2010
災害復旧費,11,その他,1103,0,2010
公債費,12,公債費,1200,1408484000,2010
諸支出金,13,普通財産取得費,1301,0,2010
諸支出金,13,公営企業費,1302,0,2010
諸支出金,13,市町村たばこ税都道府県交付金,1303,0,2010
前年度繰上充用金,14,前年度繰上充用金,1400,0,2010
