Category,category_id,Subcategory,subcategory_id,amount,year
議会費,01,議会費,0100,72463000,2012
総務費,02,総務管理費,0201,1305604000,2012
総務費,02,徴税費,0202,34790000,2012
総務費,02,戸籍住民基本台帳費,0203,26302000,2012
総務費,02,選挙費,0204,5518000,2012
総務費,02,統計調査費,0205,196000,2012
総務費,02,監査委員費,0206,1575000,2012
民生費,03,社会福祉費,0301,380941000,2012
民生費,03,老人福祉費,0302,161952000,2012
民生費,03,児童福祉費,0303,266812000,2012
民生費,03,生活保護費,0304,0,2012
民生費,03,災害救助費,0305,243000,2012
衛生費,04,保健衛生費,0401,259510000,2012
衛生費,04,結核対策費,0402,0,2012
衛生費,04,保健所費,0403,0,2012
衛生費,04,清掃費,0404,85550000,2012
労働費,05,失業対策費,0501,0,2012
労働費,05,労働諸費,0502,17006000,2012
農林水産業費,06,農業費,0601,598771000,2012
農林水産業費,06,畜産業費,0602,24411000,2012
農林水産業費,06,農地費,0603,1180846000,2012
農林水産業費,06,林業費,0604,97199000,2012
農林水産業費,06,水産業費,0605,22998000,2012
商工費,07,商工費,0700,161960000,2012
土木費,08,土木管理費,0801,367604000,2012
土木費,08,道路橋りょう費,0802,73589000,2012
土木費,08,河川費,0803,1162000,2012
土木費,08,港湾費,0804,255000,2012
土木費,08,都市計画費,0805,0,2012
土木費,08,住宅費,0806,5795000,2012
土木費,08,空港費,0807,6073000,2012
消防費,09,消防費,0900,17717000,2012
教育費,10,教育総務費,1001,122533000,2012
教育費,10,小学校費,1002,761330000,2012
教育費,10,中学校費,1003,49830000,2012
教育費,10,高等学校費,1004,0,2012
教育費,10,特殊学校費,1005,0,2012
教育費,10,幼稚園費,1006,97106000,2012
教育費,10,社会教育費,1007,50687000,2012
教育費,10,保健体育費,1008,108476000,2012
教育費,10,大学費,1009,0,2012
災害復旧費,11,農林水産施設,1101,4851000,2012
災害復旧費,11,公共土木施設,1102,9609000,2012
災害復旧費,11,その他,1103,0,2012
公債費,12,公債費,1200,297099000,2012
諸支出金,13,普通財産取得費,1301,195000,2012
諸支出金,13,公営企業費,1302,9479000,2012
諸支出金,13,市町村たばこ税都道府県交付金,1303,0,2012
前年度繰上充用金,14,前年度繰上充用金,1400,0,2012
