Category,category_id,Subcategory,subcategory_id,amount,year
議会費,01,議会費,0100,176100000,2009
総務費,02,総務管理費,0201,2009813000,2009
総務費,02,徴税費,0202,245059000,2009
総務費,02,戸籍住民基本台帳費,0203,195429000,2009
総務費,02,選挙費,0204,34100000,2009
総務費,02,統計調査費,0205,9483000,2009
総務費,02,監査委員費,0206,19377000,2009
民生費,03,社会福祉費,0301,1417561000,2009
民生費,03,老人福祉費,0302,916991000,2009
民生費,03,児童福祉費,0303,3148848000,2009
民生費,03,生活保護費,0304,842359000,2009
民生費,03,災害救助費,0305,148000,2009
衛生費,04,保健衛生費,0401,351208000,2009
衛生費,04,結核対策費,0402,6747000,2009
衛生費,04,保健所費,0403,0,2009
衛生費,04,清掃費,0404,895434000,2009
労働費,05,失業対策費,0501,0,2009
労働費,05,労働諸費,0502,25184000,2009
農林水産業費,06,農業費,0601,388900000,2009
農林水産業費,06,畜産業費,0602,968000,2009
農林水産業費,06,農地費,0603,81505000,2009
農林水産業費,06,林業費,0604,1158000,2009
農林水産業費,06,水産業費,0605,22990000,2009
商工費,07,商工費,0700,126793000,2009
土木費,08,土木管理費,0801,81000,2009
土木費,08,道路橋りょう費,0802,319316000,2009
土木費,08,河川費,0803,285000,2009
土木費,08,港湾費,0804,0,2009
土木費,08,都市計画費,0805,1644866000,2009
土木費,08,住宅費,0806,1490415000,2009
土木費,08,空港費,0807,0,2009
消防費,09,消防費,0900,587540000,2009
教育費,10,教育総務費,1001,452510000,2009
教育費,10,小学校費,1002,1113119000,2009
教育費,10,中学校費,1003,2080152000,2009
教育費,10,高等学校費,1004,0,2009
教育費,10,特殊学校費,1005,0,2009
教育費,10,幼稚園費,1006,259920000,2009
教育費,10,社会教育費,1007,271406000,2009
教育費,10,保健体育費,1008,194554000,2009
教育費,10,大学費,1009,0,2009
災害復旧費,11,農林水産施設,1101,0,2009
災害復旧費,11,公共土木施設,1102,0,2009
災害復旧費,11,その他,1103,0,2009
公債費,12,公債費,1200,1579434000,2009
諸支出金,13,普通財産取得費,1301,0,2009
諸支出金,13,公営企業費,1302,0,2009
諸支出金,13,市町村たばこ税都道府県交付金,1303,0,2009
前年度繰上充用金,14,前年度繰上充用金,1400,0,2009
